timestamp,id,likes,query,replies,retweets,text,user,outage,outage_state
2011-11-03 16:27:00,132207245294440448,0,CT,,0,"""@tombigtomt: @MayorMcCoy any update on franklin park east /west on the power"" an hours meeting now",AttyJLMcCoy,1,PA CT ME MA NH RI NJ NY
2011-11-03 16:15:00,132204243779194880,0,CT,,0,The power goes out and all of a sudden everyone forgets the rules of a stop sign #yesitsyourturn #wherebobclancyat?,MegannnMurphy,1,PA CT ME MA NH RI NJ NY
2011-11-03 15:01:00,132185674110603264,0,CT,,0,Thank god we have power!!!!,karenvita17,1,PA CT ME MA NH RI NJ NY
2011-11-03 14:49:00,132182715826061312,0,CT,,0,"Storm Updates, Day Six: Restoration Underway But Little Has Changed - http://bit.ly/tctQAl  #Southington #Connecticut",topix_ct,1,PA CT ME MA NH RI NJ NY
2011-11-03 14:33:00,132178500647010304,0,CT,,0,"Charging my cell, looking through emails...no power! (@ Plainville High School) http://4sq.com/vW2kmn",Winkleman,1,PA CT ME MA NH RI NJ NY
2011-11-03 14:26:00,132176719607103488,0,CT,,0,Could be issue with getting power back to Israel Putnam #Meriden,RussellBlairCT,1,PA CT ME MA NH RI NJ NY
2011-11-03 14:16:00,132174418775511040,0,CT,,0,#Meriden will NOT be last place to get power back.,RussellBlairCT,1,PA CT ME MA NH RI NJ NY
2011-11-03 13:43:00,132166134068805632,0,CT,,0,Don't fight the power! Let it occupy Hartford. #imcold,ImJoeLeonardo,1,PA CT ME MA NH RI NJ NY
2011-11-03 13:38:00,132164854709624832,0,CT,,0,"""Hey kids! Time Machine has power, let's go see how long it takes for that one girl to strangle us all!"" http://4sq.com/rWmxbF",Jinx_Removing,1,PA CT ME MA NH RI NJ NY
2011-11-03 13:28:00,132162189648871424,0,CT,,0,U ain't gonna piss me off rite now knowing my neighbors down the street got there power bac n i don't,Sm00veCre8tionz,1,PA CT ME MA NH RI NJ NY
2011-11-03 12:49:00,132152526769360896,0,CT,,0,"Still no power, but never been so blessed #GodAlwaysProvides #Always",jeansandoval,1,PA CT ME MA NH RI NJ NY
2011-11-03 12:44:00,132151284508794880,0,CT,,0,@Ebony_Eyes89 i have power.,I_Love_Pornhub,1,PA CT ME MA NH RI NJ NY
2011-11-03 12:23:00,132145785017085952,0,CT,,0,"You wnt have power until sunday homie, srry! RT @Ebony_Eyes89: I Better Have Some Fckn Power When I Get Home Today!!",I_Love_Pornhub,1,PA CT ME MA NH RI NJ NY
2011-11-03 12:19:00,132144805068279808,0,CT,,0,There is still no power at home. That is all. pic.twitter.com/tvgBtnO8,tassospat,1,PA CT ME MA NH RI NJ NY
2011-11-03 11:45:00,132136308528254976,0,CT,,0,Shit is crazy can't get my hair done because of the power outage #damn,redbottoms69,1,PA CT ME MA NH RI NJ NY
2011-11-03 11:43:00,132135851391062016,0,CT,,1,"@hartfordcourant bollocks to last Friday, Jo Public knew about storm Wed so why are @CTLightandPower claiming unaware of storm until Friday?",DavidSouthgate,1,PA CT ME MA NH RI NJ NY
2011-11-03 11:07:00,132126876478095360,0,CT,,0,Hartford Stage has power! Think I'll see a play tonight. http://www.brandnewplayfestival.com/2011/,charlesas,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:58:00,132124559167078400,0,CT,,0,Grandma's power back on guess im goin to grannys lmbo :),iBeen_Blessed,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:55:00,132123769320906752,0,CT,,0,power starting to come back on hope im next lol,iBeen_Blessed,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:35:00,132118760545992704,0,CT,,0,@HeidiForLiberty a bunch of power trucks from Fayetteville _AR to help us out :) http://lockerz.com/s/152900269,Alec_Wasserman,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:33:00,132118104103858176,0,CT,,0,Hey twitter! I'm sorry I haven't been on you lately #bowchicawawa but the lack of power makes it hard to have a charged phone all the time,znewirth,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:18:00,132114376810442752,0,CT,,0,I. GOT. POWER. !!!!!!!!!!!!!!!!(:,britttparadis,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:16:00,132113908810006528,0,CT,,0,@stnihu that is good. We have no power big storm here in USA last weekend,Alec_Wasserman,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:06:00,132111379720192000,0,CT,,0,@grndpakent Nice. Looks like it's a great tool with lots of power (electric motor) and lightweight (lithium battery). #TCIExpo,bullmeister,1,PA CT ME MA NH RI NJ NY
2011-11-03 10:00:00,132109793384087552,0,CT,,0,"(CT) redneckangler posted trip ""Gemma's first bass"". One nice thing about the power outage - a great excuse to  http://bit.ly/vvfGNQ",usfishfinder,1,PA CT ME MA NH RI NJ NY
2011-11-03 09:54:00,132108302774583296,0,CT,,0,At least they have power :) (@ DSW Shoes) http://4sq.com/vPovPP,gabbywallace25,1,PA CT ME MA NH RI NJ NY
2011-11-03 09:39:00,132104674928115712,0,CT,,0,@MichelleAlissa do we have power?,jackielm25,1,PA CT ME MA NH RI NJ NY
2011-11-03 09:31:00,132102619144536064,0,CT,,1,I'd rather be home with no power than at school living off a generator,nickyynelsonn,1,PA CT ME MA NH RI NJ NY
2011-11-03 09:24:00,132100876625117184,0,CT,,0,@colt4x5 what do we call it? 10/29 storm?,MiddletnCTPatch,1,PA CT ME MA NH RI NJ NY
2011-11-03 08:43:00,132090461358792704,0,CT,,0,@CTLightandPower @GovMalloyOffice not one crew has even attempted to do anything on my street while the house next to has power you suck,lsog6,1,PA CT ME MA NH RI NJ NY
2011-11-03 08:43:00,132090400633651200,0,CT,,0,"Real challenges in Hartford with residents out of power & #TCIExpo conf scrambling for hotel rooms. http://www.courant.com/community/hartford/hc-arborists-convention-hotels-1103-20111102,0,7459322.story … via @ChicagoTreeMD",bullmeister,1,PA CT ME MA NH RI NJ NY
2011-11-03 08:18:00,132084200399581184,0,CT,,2,Slowly but surely: @CTLightandPower: Only 32% #Middletown customers w/out power this am,MiddletnCTPatch,1,PA CT ME MA NH RI NJ NY
2011-11-03 08:09:00,132082067075903488,0,CT,,0,"Day 6 no power, the morning I get to wake up and hear no generators outside will be LOVELY",thomlynne,1,PA CT ME MA NH RI NJ NY
2011-11-03 08:02:00,132080129026437120,0,CT,,0,I'm tryina watch the damn power rangers,n_c_ouellette,1,PA CT ME MA NH RI NJ NY
2011-11-03 07:57:00,132079030873751552,0,CT,,0,@bobmaxon I don't know why they feel the need to name every storm.,LisaMarasco,1,PA CT ME MA NH RI NJ NY
2011-11-03 07:46:00,132076218358050816,0,CT,,0,@bobmaxon its what channel 3 named the storm?,LisaMarasco,1,PA CT ME MA NH RI NJ NY
2011-11-03 07:35:00,132073341904355328,0,CT,,0,Northeast bears up on 4th day without power - http://bit.ly/ryiQJZ  #WestHartford #Connecticut,topix_ct,1,PA CT ME MA NH RI NJ NY
2011-11-03 07:06:00,132066032859885568,0,CT,,0,Normal size line. Wish that meant I had power. (@ Panera Bread) http://4sq.com/vOJ0nh,wolfsavard,1,PA CT ME MA NH RI NJ NY
2011-11-03 06:21:00,132054769320722432,0,CT,,2,Ok Bloomfield 88% yesterday 98% of the outage we making a lil progress they need to come by my street #realshit,Sm00veCre8tionz,1,PA CT ME MA NH RI NJ NY
2011-11-03 05:59:00,132049153546125312,0,CT,,0,"""@ChrisNikirk: @MayorMcCoy Amerbelle Textiles has no power ... Thanks as always for your help!"" Might see progress today, come to am meeting",AttyJLMcCoy,1,PA CT ME MA NH RI NJ NY
2011-11-03 04:29:00,132026516900020224,0,CT,,0,"clp crews worked 83 & thrall rd circuit last night, last circuit out before power went out. Watch4 areas 2be worked later today. @mayormccoy",AttyJLMcCoy,1,PA CT ME MA NH RI NJ NY
2011-11-03 03:58:00,132018747115446272,0,CT,,1,Power is back!!,doug_whitehorn,1,PA CT ME MA NH RI NJ NY
2011-11-03 01:17:00,131978220240252928,0,CT,,0,Power is back!,RyanBalton,1,PA CT ME MA NH RI NJ NY
2011-11-02 22:11:00,131931497249779712,0,CT,,0,@robinclutters it was 8-12 inches which isn't so bad. But the leaves were still on the trees which made them heavy and fall onto power lines,doug_whitehorn,1,PA CT ME MA NH RI NJ NY
2011-11-02 22:03:00,131929360700674048,0,CT,,0,Night 5 with no power. Still going strong,doug_whitehorn,1,PA CT ME MA NH RI NJ NY
2011-11-02 22:01:00,131929074040971264,0,CT,,0,@robinclutters I haven't had power since Saturday night. I don't want to hear it,doug_whitehorn,1,PA CT ME MA NH RI NJ NY
2011-11-02 21:59:00,131928385617268736,0,CT,,0,CL&P    #Wherr  The Fuck Is My Power,Astanford1,1,PA CT ME MA NH RI NJ NY
2011-11-02 21:50:00,131926095091077120,0,CT,,0,“@WFSBnews: State-by-state look at effects of Winter Storm Alfred http://bit.ly/tGJaHV ” -> CT ain't ranking so good compared to other states,chele76,1,PA CT ME MA NH RI NJ NY
2011-11-02 21:42:00,131924092726161408,0,CT,,0,If pussy is power why is Ct without none ? LOL,SDaMovieSTAR,1,PA CT ME MA NH RI NJ NY
2011-11-02 21:39:00,131923440088264704,0,CT,,0,First night sleeping with power #missedit,chelseastern,1,PA CT ME MA NH RI NJ NY
2011-11-02 21:36:00,131922674581639168,0,CT,,0,no power yet? We feel your pain! We have generators landing soon! ! Give us a call!,SearsOutletNCT,1,PA CT ME MA NH RI NJ NY
2011-11-02 21:30:00,131921132755501056,0,CT,,0,"Just realized it's no-shave-November, and I haven't shaved since the 28th. When power comes back, should I go for a full beard?",nobleoccum,1,PA NY CT ME MA NH RI NJ
2011-11-02 21:10:00,131916030057525248,0,CT,,0,Asked if he has confidence in CL&P's ability to restore power Gov.  Malloy said let's see if CL&P can meet the deadlines it set for itself.,CRN_News,1,PA NY CT ME MA NH RI NJ
2011-11-02 21:09:00,131915977733578752,0,CT,,0,Driving at night time post-storm is creepy. Feels post-apocalyptic and I keep expecting zombies or mutants to come out and chase me.,chele76,1,PA NY CT ME MA NH RI NJ
2011-11-02 21:08:00,131915654356938752,0,CT,,0,Farmington is still at 96% out of power... Really?!,OZZWiiLLD,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:51:00,131911433582673920,0,CT,,0,"Beer, food, heat, power. #heaven (@ Sliders Grill & Bar) http://4sq.com/sJN5eo",burkefest,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:51:00,131911335553400832,0,CT,,0,"Power's back, but announcement on PA system said generator is damaged. Not built to run for a week straight, I guess #gimmieshelter",macfixer,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:49:00,131910785571094528,0,CT,,0,"I want power back in CT
#6wordstories",FreshyFreshONE,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:22:00,131903970322022400,0,CT,,0,@country925fm no power yet in Kensington,VinVerrillo,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:19:00,131903242249568256,0,CT,,0,@R413D stop using the power in my house #lmao #sikesikesike that was mean,gabsterrr_xo,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:19:00,131903216815321088,0,CT,,0,@_LamboLittle my nigga what's your power situation?,LeBrar,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:17:00,131902845799776256,0,CT,,0,4 days without power. Hopefully it will come back on soon.,VinVerrillo,1,PA NY CT ME MA NH RI NJ
2011-11-02 20:04:00,131899451261460480,0,CT,,0,@MakeupJunkieJax same here! Cold is a no go for me (but I have power),gabsterrr_xo,1,PA NY CT ME MA NH RI NJ
2011-11-02 19:55:00,131897361218797568,0,CT,,0,"When the power comes back you all better get online and send some poor 3rd world kid $5. You have no web or fuel, he has no house or shoes.",S_Caven88,1,PA NY CT ME MA NH RI NJ
2011-11-02 19:52:00,131896445375754240,0,CT,,0,"Man this power outage in CT is killin me. No @pawnstars, no @aetv Storage wars with @auctionmandan. I even miss @davethemogul #yuppppppp",S_Caven88,1,PA NY CT ME MA NH RI NJ
2011-11-02 19:52:00,131896392951136256,0,CT,,0,"@mvalentine79 on night 5 of no power, so I'll be heading home after work. Maybe I'll stop by and visit tomorrow after school, your new digs?",RyanBalton,1,PA NY CT ME MA NH RI NJ
2011-11-02 19:49:00,131895631236177920,0,CT,,0,Manchester Struggles Through Fifth Straight Day Without Power - http://bit.ly/vNU3XG  #Manchester #Connecticut,topix_ct,1,PA NY CT ME MA NH RI NJ
2011-11-02 19:17:00,131887662675132416,0,CT,,0,"My apartment got power, the bar got power, the liquor store got power, and school is still #powerless! Heyoooo #lifeisgood #IloveMyschool",megoburke,1,PA NY CT ME MA NH RI NJ
2011-11-02 19:15:00,131887061358747648,0,CT,,0,"Once again... there's power, internet and food here. (@ Costa del Sol Restaurante) http://4sq.com/tT9ftM",adieguez,1,PA NY CT ME MA NH RI NJ
2011-11-02 18:47:00,131880103721447424,0,CT,,0,Even my nanas house who has power is cold #socold,jen_wall2,1,PA NY CT ME MA NH RI NJ
2011-11-02 18:43:00,131879010648072192,0,CT,,0,Still no power. All we can do is pray that we get power back. I know @CTLightandPower is going to work though. Keep up the good work guys.,LeBrar,1,PA NY CT ME MA NH RI NJ
2011-11-02 18:30:00,131875751862607872,0,CT,,0,@KingDrid87 I have power,gabsterrr_xo,1,PA NY CT ME MA NH RI NJ
2011-11-02 18:28:00,131875389705424896,0,CT,,0,Sigh. No power yet #gimmieshelter,macfixer,1,PA NY CT ME MA NH RI NJ
2011-11-02 18:23:00,131874000308674560,0,CT,,0,Northeasterners bear up on 4th day without power - http://bit.ly/tIVkLQ  #WestHartford #Connecticut,topix_ct,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:50:00,131865713337040896,0,CT,,0,Dinner with Larry. Looks to be the only restaurant with power and the entire town is here. (@ Wood N Tap) http://4sq.com/ulbm8f,nornny,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:43:00,131864090699247616,0,CT,,0,@BillHoppeSabres yeah tell the boys to win.  I need something positive. Livin in CT & no power since sat night. At a bar watching the game,letsgobuffalo8,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:40:00,131863156346724352,0,CT,,0,@LeBlancRealty Hello Mary.. Power will be back on Sunday. Be well.,CTthoughts,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:24:00,131859217983356928,0,CT,,0,Power outage dining at its finest! (@ Taco Bell/Pizza Hut Express) http://4sq.com/uaKvJH,rachsadlon,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:20:00,131858220179394560,0,CT,,0,I don't WANT power! Go away,megoburke,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:15:00,131856952438439936,0,CT,,0,"I HAVE POWER!!!!!
I can not wait to tweet that..",ImJoeLeonardo,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:07:00,131854856674742272,0,CT,,0,Still no power on in CT. I'm missing @aots with @feliciaday co-hosting. NOOOOOO!! bring back my power!!!!!,znewirth,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:02:00,131853806496530432,0,CT,,0,"""I have power"" ""I don't"" stfu , just be happy you don't have school .",caseigrimaldi,1,PA NY CT ME MA NH RI NJ
2011-11-02 17:02:00,131853638858575872,0,CT,,0,@Jandrisista power including me.  What a mess,Alec_Wasserman,1,PA NY CT ME MA NH RI NJ
2011-11-02 16:40:00,131848092000583680,0,CT,,0,40% without power  come on CT,agelessdummy,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:55:00,131836775286059008,0,CT,,0,If I don't have power tonight I'm blacking out to match the situation,fuccimayne,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:41:00,131833225235546112,0,CT,,0,I'm inside village n they just lost power what the fudge,KTJachimowicz,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:29:00,131830266825154560,0,CT,,0,Even people near my street got there power back #wth!  I dont even see the trucks,jen_wall2,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:28:00,131830092518260736,0,CT,,0,"After Days Without Power, Frustration Begins in Middletown - http://bit.ly/uC2zkZ  #Cromwell #Connecticut",topix_ct,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:28:00,131829963400818688,0,CT,,0,Why is everyone getting there power back and i still hvnt gotten mine back yet?? #notfair,jen_wall2,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:25:00,131829180382982144,0,CT,,0,Starting day no. 1 of eight straight at work + 100 hours without power at the house. O Sweet Glory.,ericwbolin,1,PA NY CT ME MA NH RI NJ
2011-11-02 15:04:00,131824091773677568,0,CT,,0,I'm so happy #CCSU doesn't lose power,ItsaKensWorld,1,PA NY CT ME MA NH RI NJ
2011-11-02 14:54:00,131821382047764480,0,CT,,0,@geofffox @ryanhanrahan saw whay #CLandP said....u guys had this storm nailed down three days out. I give u alot of credit!,Opitoc,1,PA NY CT ME MA NH RI NJ
2011-11-02 14:47:00,131819785116852224,0,CT,,0,@CTLightandPower stop pointing fingers at the weatherman and fix the damn power your COO is a joke...,Opitoc,1,PA NY CT ME MA NH RI NJ
2011-11-02 14:31:00,131815669988720640,0,CT,,1,"Crazy morning. Nails done, bought an outfit for @wbff on Sat, replaced all the food fr the power outage, prepped it, eating. Working at 5p",FleurYvette,1,PA NY CT ME MA NH RI NJ
2011-11-02 13:50:00,131805519596892160,0,CT,,0,It would be nice if I got power back before 9 today. So I can watch #criminalminds and #psych,BluevOrion,1,PA NY CT ME MA NH RI NJ
2011-11-02 13:42:00,131803496168169472,0,CT,,0,@haleytheriault oh no that's like the only street in Cromwell that doesn't have power..,madusexoxo,1,PA NY CT ME MA NH RI NJ
2011-11-02 13:19:00,131797525131829248,0,CT,,0,Middletown library is out of power. Playing at the Durham library. (@ Durham Public Library) [pic]: http://4sq.com/tcZHB1,mrsfoltsie,1,PA NY CT ME MA NH RI NJ
2011-11-02 13:10:00,131795390201737216,0,CT,,0,Still no power so it's time to noodle it at the noodle house. Yum!,pabsgranado,1,PA NY CT ME MA NH RI NJ
2011-11-02 13:02:00,131793221801095168,0,CT,,0,"#Middletown schools WITH power now are Farm Hill, Woodrow Wilson Middle, Snow, MIddletown High, Macdonough",MiddletnCTPatch,1,PA NY CT ME MA NH RI NJ
2011-11-02 12:57:00,131791968157184000,0,CT,,0,#Middletown Washington Street (Rt 66) at Vine near Wesleyan still without power,MiddletnCTPatch,1,PA NY CT ME MA NH RI NJ
2011-11-02 12:49:00,131790123158339584,0,CT,,0,@JadoreGwen lol yeah they do unfortunately ilive in back of mcc where the power grid's still off but we r checking 2day so I cn b free! Lmao,CherishL0L,1,PA NY CT ME MA NH RI NJ
2011-11-02 12:49:00,131789936998359040,0,CT,,0,Be sure to contact us if you have any home improvement projects to do before the next snow storm.,UHIBristolCT,1,PA NY CT ME MA NH RI NJ
2011-11-02 12:44:00,131788717638692864,0,CT,,0,Are you really talking semantics about the power?!,fkkirsch,1,PA NY CT ME MA NH RI NJ
2011-11-02 12:35:00,131786469546266624,0,CT,,0,At work cause there's still no power.,Edgar_SantiagoA,1,PA NY CT ME MA NH RI NJ
2011-11-02 11:08:00,131764594657075200,0,CT,,0,@ashleyygallo12 oh i have no power i not doing it,ben_logan110,1,PA NY CT ME MA NH RI NJ
2011-11-02 10:50:00,131760074766028800,0,CT,,0,Can I go home to my power yet?,chelseastern,1,PA NY CT ME MA NH RI NJ
2011-11-02 10:48:00,131759701338750976,0,CT,,0,first time on twitter since the storm... SMH.... Crazy out here. Lord send the power! Hope all my people are warm and safe. Hang in there!,Lawrencevwhite,1,PA NY CT ME MA NH RI NJ
2011-11-02 10:15:00,131751237912760320,0,CT,,0,"@QB2CT79 na we have power, like 18 people here though",JWalkwitme,1,PA NY CT ME MA NH RI NJ
2011-11-02 10:12:00,131750468895518720,0,CT,,0,Pho 501 has power! Early lunch. (@ Pho 501) http://4sq.com/tejSc5,TMcDonough1973,1,PA NY CT ME MA NH RI NJ
2011-11-02 10:02:00,131748092314787840,0,CT,,0,The fact that I still dont have power-_-,n_c_ouellette,1,PA NY CT ME MA NH RI NJ
2011-11-02 09:59:00,131747142464311296,0,CT,,0,@lyyssssaa I know I did to!!!!!!:/ This no power shit is messing with us-_-,n_c_ouellette,1,PA NY CT ME MA NH RI NJ
2011-11-02 09:51:00,131745249314873344,0,CT,,0,Power and WiFi @DPL (@ Durham Public Library) http://4sq.com/s9W0Z5,SolomonGary,1,PA NY CT ME MA NH RI NJ
2011-11-02 09:36:00,131741507114897408,0,CT,,0,@Bret_Baier sorry can't watch. 5th day no power :(,Alec_Wasserman,1,PA NY CT ME MA NH RI NJ
2011-11-02 09:35:00,131741170169675776,0,CT,,0,Okay so a college gets power before a place where people get radiation for cancer.. #messedup,NickOnTheReg,1,PA NY CT ME MA NH RI NJ
2011-11-02 09:27:00,131739144215998464,0,CT,,0,"@RedCross APPEAL: trained, registered volunteers aid in storm relief or go to offices in Farmngtn, Bethel or Wterfrd 8-10am daily",MiddletnCTPatch,1,PA NY CT ME MA NH RI NJ
2011-11-02 09:00:00,131732472374366208,0,CT,,0,"RT @kenpicerno ""Life with power is nice""",megoburke,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:56:00,131731484385099776,0,CT,,0,@NickBendasG I have power!:/,niccowll,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:55:00,131731251395690496,0,CT,,0,@dylanpalin do you have power?!?!,niccowll,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:53:00,131730637328617472,0,CT,,0,@FrecklesMiley not good yet. No changes no power no heat no wife,Alec_Wasserman,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:44:00,131728360899493888,0,CT,,0,Every call today.. Cancelled.. Because of no power... Damn,NickOnTheReg,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:30:00,131724929237385216,0,CT,,0,Finally have power! Yessss,ColbyStock_10,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:17:00,131721506001661952,0,CT,,3,"#MIDDLETOWN CL&P customers without power: 11, 055 or 48%. Do you have it? Are you out? Tweet us where/when",MiddletnCTPatch,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:10:00,131719945003352064,0,CT,,0,So I'm herring they hav a estimate on each town for the outage it says 11/6 for all of the towns......,Sm00veCre8tionz,1,PA NY CT ME MA NH RI NJ
2011-11-02 08:05:00,131718582638870528,0,CT,,0,Power is up (@ GKN Areospace Structures Services Corp.) http://4sq.com/uHtmVr,dpiper21,1,PA NY CT ME MA NH RI NJ
2011-11-02 07:32:00,131710361777876992,0,CT,,0,@GottaHeartDemi @Jandrisista 99 percent power will be fixed by Sunday. Omg,Alec_Wasserman,1,PA NY CT ME MA NH RI NJ
2011-11-02 07:20:00,131707158948618240,0,CT,,0,@AnthonyS_ haha!! Oh my goodness so true!! That super power better be in that movie of his! XD,sailortarachu,1,PA NY CT ME MA NH RI NJ
2011-11-02 06:35:00,131695849284710400,0,CT,,0,"Bloomfield status of outage 98%, yesterday 100%",Sm00veCre8tionz,1,PA NY CT ME MA NH RI NJ
2011-11-02 06:08:00,131689240361832448,0,CT,,0,"I missed so much shit in the past 5 days with no power college football, cowboys game, family guy, mnf, Tosh.0, ncis and still waiting-_-",n_c_ouellette,1,PA NY CT ME MA NH RI NJ
2011-11-02 06:01:00,131687460760592384,0,CT,,0,Okay I think its been long enough can I have my power back now?,n_c_ouellette,1,PA NY CT ME MA NH RI NJ
2011-11-02 05:45:00,131683425248755712,0,CT,,0,@MayorMcCoy please ask public works to put a stop barrel out at the transfer rotation intersection until power on. People don't 4 way stop.,SkyCorgan,1,PA NY CT ME MA NH RI NJ
2011-11-02 05:38:00,131681675368337408,0,CT,,0,@MayorMcCoy anything on lighting up rest of 83 down to regan which is already on in parts? #hockanumcrossingapts wondering when power coming,SkyCorgan,1,PA NY CT ME MA NH RI NJ
2011-11-02 05:00:00,131672009624125440,0,CT,,0,"Work day 3 of no power.... (@ Toys""R""Us/Babies""R""Us) http://4sq.com/vz7qJZ",Juuichan,1,PA NY CT ME MA NH RI NJ
2011-11-02 02:46:00,131638390184611840,0,CT,,0,@cvelardi @gilsimmons 32 in West Hartford now. Entering day 4 without power,doug_whitehorn,1,PA NY CT ME MA NH RI NJ
2011-11-02 02:09:00,131629069321244672,0,CT,,0,I Have No Power,Yess_itsJackie,1,PA NY CT ME MA NH RI NJ
2011-11-02 00:37:00,131605733430145024,0,CT,,0,UPDATED: 8 p.m. Power Returning to Middletown - http://bit.ly/vxIWiI  #Middletown #Connecticut,topix_ct,1,PA NY CT ME MA NH RI NJ
2011-11-02 00:00:00,131596399795113984,0,CT,,0,@Kiss_MiRASS @Rickyticky39 after it nuh mek nuh sense fi stay pon di phone kmt bcuz mi feel bad fi him an di no power lol,Skins_NOshirt,1,PA NY CT ME MA NH RI NJ
2011-11-01 23:26:00,131588072096800768,0,CT,,0,@CarrieNyden I was. I got power back at 1 p. They did not.,FleurYvette,1,PA NY CT ME MA NH RI NJ
2011-11-01 23:09:00,131583713506099200,0,CT,,0,@IzzyBeesKneez can't sleep. Promise I am scared. Yes please. Stay in Hartford! We can see each other everyday til hotchkiss gets power.,meister_shyster,1,PA NY CT ME MA NH RI NJ
2011-11-01 23:05:00,131582662279303168,0,CT,,0,@sstrick11 #teamlovecl&p high priority ova hurrrr!!!! That's why I have power lol jkjk ;),BriCav95,1,PA NY CT ME MA NH RI NJ
2011-11-01 22:55:00,131580156363014144,0,CT,,0,Praying Zoup still doesn't have power tomorrow...,meister_shyster,1,PA NY CT ME MA NH RI NJ
2011-11-01 21:50:00,131563689559068672,0,CT,,0,I wonder what the reason for this storm happenning was,KTJachimowicz,1,PA NY CT ME MA NH RI NJ
2011-11-01 21:23:00,131557019520995328,0,CT,,0,@ksoult ahh! No they finally gave power to the plaza but not me!! I'm not happy!!,thomlynne,1,PA NY CT ME MA NH RI NJ
2011-11-01 21:16:00,131555305736773632,0,CT,,0,Our fishy made it through the snow storm ideal. Lived in a Tupperware container at my sisters for 2 days but is now home in a clean tank.,mrsfoltsie,1,PA NY CT ME MA NH RI NJ
2011-11-01 21:15:00,131554998411739136,0,CT,,0,@ksoult power??,thomlynne,1,PA NY CT ME MA NH RI NJ
2011-11-01 21:11:00,131553928910356480,0,CT,,0,Thanks @CTLightandPower power back.,mikeymo,1,PA NY CT ME MA NH RI NJ
2011-11-01 21:11:00,131553886422056960,0,CT,,0,I can see my breath in my house. Does this CT storm/power outage have a hashtag yet? Someone should get on that,doug_whitehorn,1,PA NY CT ME MA NH RI NJ
2011-11-01 20:47:00,131547977293627392,0,CT,,0,Power Crews Appearing in East Windsor - http://bit.ly/vCVXyX  #EastWindsor #Connecticut,topix_ct,1,PA NY CT ME MA NH RI NJ
2011-11-01 20:38:00,131545739645042688,0,CT,,0,Hoping I get power soon,lyyssssaa,1,PA NY CT ME MA NH RI NJ
2011-11-01 20:31:00,131543799951396864,0,CT,,0,Streets that have no power are mad #sketch to drive on at night .,caseigrimaldi,1,PA NY CT ME MA NH RI NJ
2011-11-01 20:10:00,131538616425005056,0,CT,,0,I can't handle this power outage anymore!!! Just give me heat and hot water and i would be completely fine!!!,notharsh,1,PA NY CT ME MA NH RI NJ
2011-11-01 19:27:00,131527854256173056,0,CT,,0,Here there be power... and food... and coffee... and internet. (@ Costa del Sol Restaurante) http://4sq.com/seqnWC,adieguez,1,PA NY CT ME MA NH RI NJ
2011-11-01 19:04:00,131522092226187264,0,CT,,0,The storm got me working mad hours.... #Workaholics,bjamallee,1,PA NY CT ME MA NH RI NJ
2011-11-01 18:57:00,131520319746875392,0,CT,,0,I hope whoever still doesn't have power is keeping warm!,gabsterrr_xo,1,PA NY CT ME MA NH RI NJ
2011-11-01 18:51:00,131518712460214272,0,CT,,0,@ESTOSSIO power through this storm has been like my virginity: I never lost it.,pause4josh,1,PA NY CT ME MA NH RI NJ
2011-11-01 18:34:00,131514507112620032,0,CT,,0,Power power power power power power power power power power power power power power power power power power power power power power power,pause4josh,1,PA NY CT ME MA NH RI NJ
